id,key,value,type
3478574754,website,http://www.craftyfox.ie/,regular
3478574754,city,Dublin,addr
3478574754,street,North Strand Road,addr
3478574754,housenumber,74,addr
3479141817,fax,+353 18551234,regular
3479141817,name,BKRM,regular
3479141817,email,info@bkrm.ie,regular
3479141817,phone,+353 1 8365522,regular
3479141817,office,accountant,regular
3479141817,website,http://www.bkrm.ie/,regular
3479141817,operator,BKRM Ltd.,regular
3479141817,city,Dublin,addr
3479141817,street,North Strand Road,addr
3479141817,housenumber,81-82,addr
3479253907,highway,turning_circle,regular
3480071972,barrier,gate,regular
3480272000,source,Bing,regular
3480874450,name,Fairview Grill,regular
3480874450,amenity,fast_food,regular
3480874450,cuisine,fish_and_chips,regular
3480874450,delivery,yes,regular
3480874450,takeaway,yes,regular
3480874450,city,Dublin 3,addr
3480874450,street,Annesley Bridge Road,addr
3480874455,city,Dublin,addr
3480874455,housenumber,16,addr
3480874455,postal_district,D03,addr
3480874455,street,Fairview,addr
3480874455,amenity,fast_food,regular
3480874455,facebook,https://www.facebook.com/Tuk.Asianstreetfood,contact
3480874455,twitter,https://twitter.com/TukDublin,contact
3480874455,cuisine,thai,regular
3480874455,delivery,yes,regular
3480874455,email,info@tuk.ie,regular
3480874455,name,Tuk Away,regular
3480874455,opening_hours,"Mo-Th 17:00-23:00, Fr-Su 17:00-23:59",regular
3480874455,phone,+353 1 8053333,regular
3480874455,takeaway,yes,regular
3480874455,website,http://www.tuk.ie/,regular
3481459334,name,Marino Hair Salon,regular
3481459334,shop,hairdresser,regular
3481459334,city,Dublin 3,addr
3481459334,street,Marino Mart,addr
3482680411,natural,tree,regular
3482680421,natural,tree,regular
3482680426,natural,tree,regular
3482680431,natural,tree,regular
3482680436,natural,tree,regular
3482680446,natural,tree,regular
3482680451,natural,tree,regular
3482840890,name,Artane Physio Clinic,regular
3482840890,phone,+353 1 8312645,regular
3482840890,office,company,regular
3482840890,city,Dublin 5,addr
3482840890,street,Mornington Park,addr
3482855207,name,Rouge Hair & Beauty Salon,regular
3482855207,shop,beauty,regular
3482855207,city,Dublin 5,addr
3482855207,street,May Park,addr
3482855222,name,MP3,regular
3482855222,highway,milestone,regular
3483729961,barrier,bollard,regular
3483729966,barrier,bollard,regular
3483786895,city,Dublin 3,addr
3483786895,housenumber,101-102,addr
3483786895,street,Malahide Road,addr
3483786895,amenity,bank,regular
3483786895,email,info@dbcu.com,regular
3483786895,fax,+353 1 8327827,regular
3483786895,name,Donnycarney Beaumont & District Credit Union,regular
3483786895,opening_hours,"Mo 09:30-13:00,14:00-16:00; Tu 10:00-13:00,14:00-16:00; We-Th 09:30-13:00,14:00-16:00; Fr 09:30-18:30; Sa 09:30-12:30",regular
3483786895,phone,+353 1 8319441,regular
3483786895,website,http://www.dbcu.ie/,regular
3483786900,name,Parnell Park House (Closed),regular
3483786900,amenity,pub,regular
3483786900,city,Dublin 3,addr
3483786900,street,Malahide Road,addr
3484150839,highway,stop,regular
3484289108,street,Harcourt Lodge,addr
3484289108,housenumber,9,addr
3484294008,street,Harcourt Lodge,addr
3484294008,housenumber,10,addr
3484294013,street,Harcourt Lodge,addr
3484294013,housenumber,26,addr
3485328271,city,Dublin,addr
3485328271,street,Shamrock Place,addr
3485328271,housenumber,1,addr
3485328276,fax,+353 1 8560392,regular
3485328276,name,Sunflower Recycling,regular
3485328276,email,sunflow2@eircom.net,regular
3485328276,phone,+353 1 8560251,regular
3485328276,amenity,recycling,regular
3485328276,website,http://www.sunflowerrecycling.ie/,regular
3485328276,city,Dublin,addr
3485328276,street,Shamrock Terrace,addr
3485337317,bench,yes,regular
3485337317,covered,no,regular
3485337317,highway,bus_stop,regular
3485337317,network,Bus Éireann,regular
3485337317,operator,Bus Éireann,regular
3485337317,ref,135121,regular
3485337317,shelter,no,regular
3485778207,name,McDonald's,regular
3485778207,amenity,fast_food,regular
3485778207,cuisine,burger,regular
3486151702,name,Brookhaven Centre,regular
3486151702,amenity,social_facility,regular
3486151702,city,Dublin 17,addr
3486151702,street,Glin Road,addr
3486151702,for,drug_addicted,social_facility
3486151707,name,Bonnybrook Community Playgroup,regular
3486151707,amenity,kindergarten,regular
3486151707,city,Dublin 17,addr
3486151707,street,Glin Road,addr
3493525249,barrier,cycle_barrier,regular
3493525249,bicycle,dismount,regular
3493525249,motorcycle,no,regular
3493525249,wheelchair,yes,regular
3493931979,shop,vacant,regular
3493931979,city,Dublin 6,addr
3493931979,street,Rathmines Road Lower,addr
3493931979,housename,Swan Centre,addr
3493931984,name,Dubray,regular
3493931984,shop,sports,regular
3493931984,city,Dublin 6,addr
3493931984,street,Rathmines Road Lower,addr
3493931984,housename,Swan Centre,addr
3493931989,name,Amelia's Angels,regular
3493931989,shop,gift,regular
3493931989,city,Dublin 6,addr
3493931989,street,Rathmines Road Lower,addr
3493931989,housename,Swan Centre,addr
3495254844,barrier,gate,regular
3495384151,traffic_calming,bump,regular
3497601513,name,Two Fifty Square,regular
3497601513,amenity,cafe,regular
3497601513,city,Dublin,addr
3497601513,street,William's Park,addr
3497601513,internet_access,wlan,regular
3497766848,traffic_calming,bump,regular
3497766883,traffic_calming,bump,regular
3498127485,name,EBS Artane,regular
3498127485,phone,+353 1 8310199,regular
3498127485,amenity,bank,regular
3498127485,website,http://www.ebs.ie,regular
3498127485,operator,EBS,regular
3498127485,city,Dublin 5,addr
3498127485,street,Malahide Road,addr
3498127485,drive_through,no,regular
3498127485,opening_hours,"Mo-Tu 09:30-17:00, We 10:00-17:00, Th-Fr 09:30-17:00",regular
3498127485,housename,Kilmore Road Corner,addr
3498162062,bus,yes,regular
3498162062,ref,1196,regular
3498162062,name,"Malahide Road, Elm Mount Road",regular
3498162062,note,Shelter number 8376,regular
3498162062,bench,yes,regular
3498162062,highway,bus_stop,regular
3498162062,shelter,yes,regular
3498162062,operator,Dublin Bus,regular
3498162062,route_ref,"15, 27, 27a, 27b",regular
3498162062,public_transport,platform,regular
3498170161,access,private,regular
3498170161,amenity,parking,regular
3498170161,parking,underground,regular
3498170161,city,Dublin 5,addr
3498170161,park_ride,no,regular
3498170161,street,Malahide Road,addr
3500253579,amenity,post_box,regular
3500253579,operator,An Post,regular
3500253579,drive_through,no,regular
3500311162,city,Dublin,addr
3500311162,street,Clonmore Terrace,addr
3500311162,housenumber,1,addr
3500314500,city,Dublin,addr
3500314500,street,Ballybough Road,addr
3500314500,housenumber,87,addr
3500317268,city,Dublin,addr
3500317268,street,Clonmore Road,addr
3500317268,housenumber,33,addr
3500322944,city,Dublin,addr
3500322944,street,Charlemont Parade,addr
3500322944,housenumber,10,addr
3500322949,city,Dublin,addr
3500322949,street,Charleville Avenue,addr
3500322949,housenumber,28a,addr
3500332756,city,Dublin,addr
3500332756,street,Summerhill Parade,addr
3500332756,housenumber,26,addr
3500332761,name,Irish Taxi Federation,regular
3500332761,office,ngo,regular
3500332761,city,Dublin,addr
3500332761,street,Summerhill Parade,addr
3500332761,housenumber,48,addr
3500669513,natural,tree,regular
3502863838,frequency,50,regular
3502863838,operator,EirGrid,regular
3502863838,power,transformer,regular
3502863838,source,Bing,regular
3502863838,transformer,transmission,regular
3502863838,voltage,220000,regular
3502863838,voltage-high,220000,regular
3502863838,voltage-low,110000,regular
3506744341,shop,vacant,regular
3506744341,city,Dublin,addr
3506744341,street,Cathedral Street,addr
3506744341,housenumber,7,addr
3506744362,shop,vacant,regular
3506744362,city,Dublin,addr
3506744362,street,O'Connell Street Upper,addr
3506744362,housenumber,16,addr
3506865301,city,Dublin 2,addr
3506865301,housenumber,37,addr
3506865301,street,Wexford Street,addr
3506865301,historic,memorial,regular
3506865301,name,Robert Tressell,regular
3506865301,wikidata,Q7350472,regular
3506865301,wikipedia,en:Robert Tressell,regular
3509182622,access,private,regular
3509182622,leisure,swimming_pool,regular
3512001077,natural,tree,regular
3512001087,natural,tree,regular
3512040191,natural,tree,regular
3512201861,name,Mao,regular
3512201861,amenity,restaurant,regular
3512201861,cuisine,Asian,regular
3512201861,delivery,yes,regular
3512201861,takeaway,yes,regular
3512201861,wheelchair,yes,regular
3517495123,natural,tree,regular
3517495228,natural,tree,regular
3517495283,barrier,gate,regular
3517495303,natural,tree,regular
3517544671,barrier,gate,regular
3517544996,natural,tree,regular
3517598696,natural,tree,regular
3517598731,natural,tree,regular
3517598791,natural,tree,regular
3517598946,natural,tree,regular
3517607992,natural,tree,regular
3517640556,natural,tree,regular
3517640576,natural,tree,regular
3517641411,natural,tree,regular
3517641431,natural,tree,regular
3517643475,city,Dublin,addr
3517643475,postal_district,D07,addr
3517643475,street,Ashtown Grove,addr
3517643475,amenity,post_office,regular
3517643475,name,Ashtown Post Office,regular
3517643475,operator,An Post,regular
3517669968,name,Island Service Station,regular
3517669968,shop,convenience,regular
3517669978,natural,tree,regular
3517669983,natural,tree,regular
3517675163,natural,tree,regular
3519215284,natural,tree,regular
3520927326,city,Dublin 6,addr
3520927326,street,Frankfort Avenue,addr
3520927326,housenumber,76,addr
3520951041,city,Dublin 6,addr
3520951041,street,Rathmines Road Upper,addr
3520951041,housenumber,71,addr
3520960824,foot,yes,regular
3520960824,horse,yes,regular
3520960824,access,private,regular
3520960824,barrier,gate,regular
3520960824,bicycle,yes,regular
3520960824,motorcar,yes,regular
3520960824,motorcycle,yes,regular
3521921414,traffic_calming,hump,regular
3522664522,access,private,regular
3522664522,entrance,staircase,regular
3522664522,wheelchair,yes,regular
3522664522,housenumber,1-18,addr
3522893904,frequency,50,regular
3522893904,location,kiosk,regular
3522893904,name,081812x,regular
3522893904,operator,ESB Networks,regular
3522893904,power,transformer,regular
3522893904,transformer,minor_distribution,regular
3522893904,voltage,low,regular
3522905773,street,Old Lucan Road,addr
3522905773,frequency,50,regular
3522905773,location,outdoor,regular
3522905773,operator,ESB Networks,regular
3522905773,power,transformer,regular
3522905773,transformer,minor_distribution,regular
3522905773,voltage,low,regular
3522905778,city,Dublin,addr
3522905778,street,Hollyville Lawn,addr
3522905778,housenumber,23,addr
3522920005,city,Dublin,addr
3522920005,housenumber,20,addr
3522920005,postal_district,D20,addr
3522920005,street,Old Lucan Road,addr
3522920005,amenity,veterinary,regular
3522920005,facebook,https://www.facebook.com/anicareveterinarygroup,contact
3522920005,twitter,https://twitter.com/anicarevet,contact
3522920005,email,palmerstownvet@anicare.ie,regular
3522920005,name,Palmerstown Veterinary Hospital,regular
3522920005,opening_hours,"Mo-Fr 09:00-19:00, Sa 09:30-12:00, Su 11:00-14:30",regular
3522920005,operator,Anicare Veterinary Group,regular
3522920005,phone,+353 1 6237044,regular
3523186881,shop,vacant,regular
3523197198,amenity,bicycle_parking,regular
3523197198,covered,no,regular
3523197198,capacity,8,regular
3523197198,bicycle_parking,stands,regular
3523244425,highway,mini_roundabout,regular
3523281165,name,Cabaña Cafe,regular
3523281165,email,info@cabana.ie,regular
3523281165,phone,+353 1 4296997,regular
3523281165,amenity,cafe,regular
3523281165,cuisine,coffee_shop,regular
3523281165,city,Dublin,addr
3523281165,street,Old Naas Road,addr
3523281165,opening_hours,"Mo-Fr 08:00-18:00, Sa-Su 09:00-18:00",regular
3524307011,source,Bing,regular
3524307011,natural,tree,regular
3524307016,source,Bing,regular
3524307016,natural,tree,regular
3524307021,source,Bing,regular
3524307021,natural,tree,regular
3524307026,source,Bing,regular
3524307026,natural,tree,regular
3524307031,source,Bing,regular
3524307031,natural,tree,regular
3526215659,natural,tree,regular
3526231034,natural,tree,regular
3526387674,street,Sycamore Close,addr
3526387674,housenumber,11,addr
3526387679,street,Sycamore Drive,addr
3526387679,housenumber,13,addr
3526387684,street,Sycamore Drive,addr
3526387684,housenumber,15,addr
3526387689,street,Sycamore Close,addr
3526387689,housenumber,18,addr
3526387896,street,Glen Drive,addr
3526387896,housenumber,22,addr
3526387901,street,Glen Drive,addr
3526387901,housenumber,27,addr
3526387909,street,Glen Drive,addr
3526387909,housenumber,31,addr
3526387917,street,Glen Drive,addr
3526387917,housenumber,36,addr
3526387923,street,Glen Drive,addr
3526387923,housenumber,40,addr
3526387932,street,Sycamore Drive,addr
3526387932,housenumber,8,addr
3526775648,city,Dublin 3,addr
3526775648,housenumber,Block P4,addr
3526775648,street,EastPoint Business Park,addr
3526775648,name,Enterprise Ireland - East Point Plaza,regular
3526775648,office,government,regular
3526775648,wheelchair,yes,regular
3528264797,name,Edward Murphy Library,regular
3528264797,amenity,library,regular
3528648128,natural,tree,regular
3529067531,name,School Supply Centre,regular
3529067531,shop,books,regular
3529067536,name,Uniform Warehouse,regular
3529067536,shop,clothes,regular
3529067551,street,Stillorgan Road,addr
3529067551,name,Mechanic On Duty,regular
